city,lat,lng,population
Lac-Mégantic,45.5833,-70.8833,5932
Tucunduva,-27.6569,-54.44,5898
Tremp,42.1667,0.8946,5911
Perth,44.9,-76.25,5930
Étalle,49.6739,5.6019,5855
Mucuchíes,8.75,-70.9167,5900
Loro Ciuffenna,43.5867,11.6286,5862
Pyrbaum,49.2983,11.2894,5813
Keswick,54.5999,-3.1293,5243
Paradise,39.7558,-121.6063,5928
Leun,50.55,8.3667,5728
Hausach,48.2853,8.1797,5768
Boé,44.1597,0.6286,5589
Havelte,52.7739,6.2383,5858
Leiston,52.206,1.579,5508
Blaichach,47.5333,10.2667,5811
Pagosa Springs,37.2674,-107.0307,5927
Santa Maria da Serra,-22.5672,-48.1606,5902
Mullica,39.6018,-74.6805,5925
Woodcreek,30.0266,-98.1115,5925
Surnadal,62.9475,8.77,5920
Santa Helena,-6.72,-38.6378,5917
Dettenhausen,48.6075,9.1006,5431
Logan,39.7923,-75.355,5924
Paula Freitas,-26.2078,-50.9378,5908
Dumfries,38.567,-77.3233,5922
Homer,59.653,-151.5255,5922
Oliver Paipoonge,48.39,-89.52,5922
Bräunlingen,47.9297,8.4481,5828
Týnec nad Sázavou,49.8335,14.5899,5699
Gransee,53.0069,13.1586,5871
Wesley Hills,41.1579,-74.0768,5919
Mineola,32.6461,-95.4775,5919
Finderne,40.5626,-74.5743,5919
San Donato di Lecce,40.2667,18.1833,5656
Coqueiro Sêco,-9.6378,-35.8028,5918
Marennes,45.8225,-1.1053,5637
Zebulon,35.8318,-78.3162,5917
Banatski Karlovac,45.0472,21.0161,5820
Pöcking,47.9667,11.3,5647
Cresaptown,39.5912,-78.855,5916
Granville,40.0648,-82.5023,5916
Akbarābād,29.2464,52.7792,5837
Kaltennordheim,50.6333,10.1667,5853
Littleton,44.3322,-71.8097,5915
Barra de São Miguel,-7.7508,-36.3178,5905
São João do Caiuá,-22.8519,-52.3369,5911
Ospedaletto Euganeo,45.2231,11.6111,5651
Palmwoods,-26.6883,152.9597,5676
Staunton,39.0117,-89.7906,5913
Taylor,41.3957,-75.7147,5913
Roanoke,33.1454,-85.3694,5913
Groton,42.5847,-76.3598,5913
Vias,43.3128,3.4186,5735
Greenacres,35.3831,-119.1184,5911
Bazarnyye Mataki,54.9053,49.9258,5899
Chambarak,40.5931,45.3572,5850
Dunsborough,-33.6167,115.1,5320
Rühen,52.4833,10.8833,5725
Schwarmstedt,52.68,9.6254,5721
Le Valdahon,47.1497,6.3447,5687
Wilnis,52.1978,4.9,5513
Kipfenberg,48.9494,11.395,5838
El Arba Bouzemmour,31.0061,-9.4042,5874
Alzamay,55.55,98.6667,5908
Ubinskoye,55.3,79.6833,5908
Luzerne,39.9715,-79.9357,5909
Koreiz,44.4331,34.0872,5455
Ceva,44.3833,8.0333,5774
Bracigliano,40.8167,14.7,5524
Fontanelle,45.8333,12.4667,5744
Trèbes,43.2097,2.4414,5566
Saint-Memmie,48.9531,4.3831,5473
Horst,53.8111,9.6183,5709
Rio Manso,-20.265,-44.3078,5879
Waibstadt,49.2975,8.92,5682
Maiori,40.6486,14.6389,5570
Buynī Qarah,36.3172,66.8747,5842
Uelsen,52.5,6.8667,5615
Turuntayevo,52.2,107.6167,5901
Eagleton Village,35.7885,-83.9363,5903
Aljezur,37.3178,-8.8,5884
Selinsgrove,40.8003,-76.8647,5902
Tournus,46.5617,4.9122,5524
Murovani Kurylivtsi,48.7222,27.515,5872
Bandeira do Sul,-21.7278,-46.3858,5778
Hampstead,34.3627,-77.7318,5901
Gătaia,45.4333,21.4333,5861
Schönenberg-Kübelberg,49.4106,7.3767,5600
Borabue,16.037,103.1231,5771
Naşrābād,32.2794,52.0631,5751
Bagno di Romagna,43.8333,11.9667,5874
Ozerne,50.1794,28.7361,5851
Courthézon,44.0875,4.8842,5723
Aimargues,43.6847,4.2086,5682
Radenthein,46.8,13.7,5831
Višegrad,43.7833,19.2833,5869
Rogliano,39.1833,16.3167,5758
Hermon,44.8141,-68.9087,5896
Sweetwater,35.6029,-84.4717,5895
Huai Mek,16.6001,103.2264,5772
Sambuca di Sicilia,37.6478,13.1111,5834
Old Tappan,41.0163,-73.9856,5894
Hebertshausen,48.2908,11.4692,5701
Willington,41.8896,-72.2593,5893
Ober-Mörlen,50.3728,8.6906,5740
Aït Ouakrim,30.0297,-9.2478,5817
Viggiù,45.8667,8.9,5318
Mengerskirchen,50.5639,8.1558,5707
Drighlington,53.7568,-1.6616,5528
Fismes,49.3072,3.6806,5560
Naturno,46.6502,11.0084,5805
Lannilis,48.5697,-4.5194,5651
Willard,37.2929,-93.4171,5891
Gaurama,-27.5839,-52.0939,5862
Los Yébenes,39.5667,-3.8833,5882
Ybbs an der Donau,48.1667,15.0667,5653
Simiane-Collongue,43.4311,5.4325,5699
Madisonville,35.5233,-84.363,5890
Loudon,35.7413,-84.3704,5890
Slaton,33.4421,-101.6476,5890
Buti,43.7297,10.5867,5644
Frei Gaspar,-18.0658,-41.4289,5879
Mouroux,48.8225,3.0381,5557
Flines-lès-Raches,50.4267,3.1831,5597
Chamberlayne,37.628,-77.4288,5888
Irymple,-34.2333,142.1667,5325
Uttenreuth,49.6,11.0667,5040
Aragominas,-7.1619,-48.5278,5882
Santa Luz,-8.9539,-44.1289,5882
Weischlitz,50.4472,12.0597,5839
Montezuma,32.2997,-84.0246,5887
Dulliken,47.3525,7.9458,5048
Vårgårda,58.0341,12.8083,5825
Biesenthal,52.7667,13.6331,5791
Solliès-Toucas,43.2056,6.025,5696
Port-la-Nouvelle,43.0206,3.0433,5686
Massanetta Springs,38.3899,-78.834,5884
Lovere,45.8125,10.07,5224
Briey,49.2486,5.9394,5674
Bryukhovychi,49.9,23.9436,5400
Gustine,37.2545,-120.9949,5882
Wellesbourne Hastings,52.1943,-1.5947,5849
Erquinghem-Lys,50.6756,2.8475,5293
Alhama de Granada,37,-3.9833,5867
Gattatico,44.8,10.4667,5744
Korocha,50.8167,37.2,5853
Moeiwadi,16.3894,104.1572,5782
Poltár,48.4306,19.7975,5693
Mezőkovácsháza,46.4119,20.9108,5787
San Juan Ñumí,17.4,-97.7,5747
Nolanville,31.0754,-97.609,5879
Tittmoning,48.0631,12.7669,5798
Mindyak,54.0331,58.8025,5862
Dierdorf,50.5489,7.6594,5700
Speichersdorf,49.8667,11.7667,5769
Boulay-Moselle,49.1833,6.4936,5591
Pliening,48.2,11.8,5630
Rottach-Egern,47.6897,11.7706,5779
Poloni,-20.7853,-49.8236,5833
Constantina,37.8667,-5.6167,5864
Argamasilla de Calatrava,38.7333,-4.0667,5841
Windcrest,29.5149,-98.3818,5876
Spring Ridge,39.4043,-77.3413,5876
Phachi,14.4453,100.7367,5595
Paternion,46.7122,13.6378,5819
Otranto,40.15,18.4833,5799
Brookville,39.8393,-84.4176,5874
Abtenau,47.5333,13.35,5842
Marlow Heights,38.8237,-76.9485,5872
Ighil,31.4167,-7.65,5695
Wormhout,50.8828,2.4678,5665
Hagenbach,49.0204,8.247,5523
Al Mulayḩah al Gharbīyah,32.7515,36.3447,5454
Campagnola Emilia,44.8361,10.7547,5639
Busalla,44.571,8.9453,5545
Turpin Hills,39.1063,-84.3703,5870
Wirges,50.4742,7.7953,5341
Castelverde,45.1875,9.9969,5685
Luling,29.6814,-97.6468,5869
Humboldt,52.2019,-105.1231,5869
Camporosso,43.8151,7.6284,5559
Mereni,46.9633,29.055,5757
Ernée,48.2969,-0.9328,5712
Mikomeseng,2.1333,10.6167,5813
Le Puy-Sainte-Réparade,43.6633,5.4372,5744
Tahitófalu,47.7522,19.0781,5722
Azatan,40.7175,43.8258,5787
Amersid,32.75,-4.4667,5857
Vilppula,62.0222,24.5097,5856
Martlesham,52.0733,1.2818,5478
Glendale,38.5935,-90.3825,5866
Hutchins,32.6421,-96.7093,5866
Chester,41.357,-74.2769,5866
Fürstenberg,53.1853,13.1456,5838
Cortina d’Ampezzo,46.5381,12.1372,5842
Vilanova de la Roca,41.5542,2.2886,5503
Belton,34.5237,-82.4937,5865
Margate City,39.3307,-74.5071,5865
Posen,41.6291,-87.6858,5865
Delvinë,39.9494,20.0958,5754
Dowagiac,41.9834,-86.1126,5864
Alma,35.4919,-94.2165,5864
Dompierre-sur-Mer,46.1878,-1.065,5560
La Chevrolière,47.0908,-1.6119,5688
‘Assāl al Ward,33.8658,36.4133,5812
Nieuwe Pekela,53.0786,6.9642,5604
Chlumec nad Cidlinou,50.1545,15.4603,5600
Las Flores,33.5838,-117.6235,5861
Birnbach,48.45,13.0833,5777
Vereide,61.7773,6.2156,5854
Grebenstein,51.45,9.4167,5745
Franklin Center,40.5321,-74.5415,5860
Angera,45.7667,8.5833,5546
Sobrália,-19.235,-42.0978,5830
Saint-Denis-de-Pile,44.9917,-0.2061,5658
Rosendale,41.8473,-74.0786,5858
Algaida,39.5592,2.8947,5793
Viarmes,49.1278,2.3703,5220
Helsa,51.2268,9.6717,5638
Ḑawrān ad Daydah,14.7608,44.1904,5695
Weidenberg,49.9422,11.7203,5772
Cilavegna,45.3167,8.75,5548
La Chapelle-Basse-Mer,47.2717,-1.3381,5601
Paulsboro,39.84,-75.2397,5854
Alandroal,38.7,-7.4,5843
Bohain-en-Vermandois,49.9864,3.4547,5675
Martonvásár,47.314,18.7885,5672
New Martinsville,39.6636,-80.8569,5853
Breese,38.6138,-89.523,5853
Verkhovyna,48.1517,24.8136,5829
Red Cliffs,-34.3075,142.1881,5060
Mount Arlington,40.919,-74.639,5852
Neubulach,48.6611,8.6967,5624
Botley,50.9144,-1.27,5100
Old Fig Garden,36.7989,-119.8051,5850
Pontiac,45.5833,-76.1333,5850
Silver Lakes,34.7519,-117.3431,5849
Arnage,47.9261,0.1878,5351
Gracho Cardoso,-10.2269,-37.1978,5824
Tacherting,48.0833,12.5667,5734
Ross,40.8772,-75.3607,5848
Šluknov,51.0038,14.4527,5727
Calvi,42.5678,8.7567,5666
Cumnor,51.735,-1.332,5755
Harris Hill,42.973,-78.6793,5847
Carterville,37.763,-89.0841,5847
Orchard Homes,46.8559,-114.0778,5847
Celrá,42.0247,2.8789,5561
Buochs,46.9746,8.4207,5312
Haimhausen,48.3167,11.5667,5636
Kartal,47.6675,19.5283,5650
Saint-Georges-de-Didonne,45.6053,-0.9986,5340
Esquivias,40.1,-3.7667,5628
Yakoruda,42.0183,23.6697,5813
La Selva,41.2155,1.1373,5683
Littlefield,33.9191,-102.3349,5843
Paterna de Rivera,36.5167,-5.8667,5453
Sidi Harazem,34.0278,-4.8833,5622
Willow Park,32.7548,-97.6499,5842
Dello,45.4194,10.075,5601
Hartwell,34.3496,-82.9289,5841
Villa del Conte,45.5833,11.8667,5522
Saint-Pierre-d’Irube,43.4764,-1.4589,5167
Shintoku,43.0797,142.8389,5834
Hambergen,53.3167,8.8167,5651
Woodcliff Lake,41.0253,-74.0603,5839
Rijsbergen,51.5167,4.7,5665
Cave Creek,33.8513,-111.9801,5838
Seon,47.3458,8.1597,5288
Chelsea,42.3132,-84.0188,5837
Wusterhausen,52.8912,12.4602,5807
San Secondo Parmense,44.9167,10.2333,5685
Roseland,40.8208,-74.3085,5835
Babenhausen,48.1428,10.2533,5628
Glina,44.3833,26.25,5494
Wallers,50.3753,3.3919,5568
Aroazes,-6.1189,-41.7928,5827
Ōhira,38.4675,140.8803,5739
Langquaid,48.8167,12.05,5733
Brescello,44.9,10.5167,5601
Gossolengo,45,9.6167,5652
Sauvian,43.2919,3.2606,5419
Grotte,37.4058,13.7011,5600
Saint-Cannat,43.6214,5.2981,5678
Greenwood,38.8508,-94.3378,5833
Yeles,40.1167,-3.8,5555
Jászfényszaru,47.5667,19.7167,5757
Fílyro,40.6911,23.0042,5495
Moosic,41.3584,-75.7027,5832
Tancoco,21.2861,-97.7906,5792
Guînes,50.8678,1.8736,5619
Potcoava,44.491,24.6083,5743
Melicucco,38.4333,16.05,5057
Les Avenières,45.6358,5.5633,5643
Alfacar,37.2333,-3.5667,5488
Fontevivo,44.8565,10.1762,5615
Hellertown,40.5811,-75.3378,5831
South Hooksett,43.0337,-71.4256,5831
Cancello,41.0734,14.0254,5715
Aragatsavan,40.3331,43.6581,5785
Guagnano,40.4,17.95,5681
Berne,40.6572,-84.9555,5830
West Clarkston-Highland,46.4022,-117.0628,5830
Houlton,46.1403,-67.8429,5829
Bni Hadifa,35.0228,-4.1408,5594
Chagny,46.9106,4.7533,5535
Órjiva,36.9,-3.4167,5784
St. Paul,53.9928,-111.2972,5827
Chernihivka,47.1942,36.2023,5813
Arkhangelskoye,54.4039,56.7797,5819
Palmanova,45.9,13.3167,5419
Fenouillet,43.6797,1.3939,5272
Dasing,48.3667,11.05,5687
Tuglie,40.0735,18.0987,5213
Eschau,48.4881,7.7158,5372
Poshekhonye,58.5,39.1167,5821
Baar-Ebenhausen,48.6667,11.4333,5456
Thalheim bei Wels,48.1514,14.0383,5482
Sibbesse,52.05,9.9,5744
Tatsugō,28.4131,129.5894,5753
Eldorado at Santa Fe,35.5273,-105.934,5823
Firmino Alves,-14.985,-39.9239,5786
Vayk,39.6833,45.4667,5800
Villanova d’Asti,44.9428,7.9383,5686
Schwarzheide,51.4831,13.8333,5652
Ferrière-la-Grande,50.255,3.9928,5292
Kremastí,36.4105,28.1191,5363
Kameno,42.5667,27.3,5788
Ouderkerk aan den IJssel,51.9322,4.6361,5516
Senhora de Oliveira,-20.7939,-43.3439,5786
Mattydale,43.0992,-76.1388,5820
Wilson,43.2692,-78.8238,5820
Sertaneja,-23.0369,-50.8378,5817
Itaverava,-20.6778,-43.61,5799
Füzesgyarmat,47.1058,21.2119,5774
Szécsény,48.0808,19.5194,5695
Harvest,34.8558,-86.7521,5819
Audruicq,50.8792,2.0806,5442
Balerno,55.8852,-3.3375,5486
Aylsham,52.79,1.256,5504
Lebanon,37.5689,-85.2578,5817
Non Sila,15.9617,102.6911,5682
Chatuzange-le-Goubet,45.0067,5.0908,5618
Phayuha Khiri,15.4557,100.1351,5731
Brookshire,29.7824,-95.9515,5816
Bright,39.2254,-84.8613,5816
Gray,47.4442,5.5914,5541
Chauchina,37.2,-3.7667,5552
Sausheim,47.7867,7.3731,5489
Arce,41.5833,13.5833,5670
Montrond-les-Bains,45.6436,4.2306,5290
Volo,42.3298,-88.1599,5813
Ramblewood,39.9322,-74.9527,5812
Tewksbury,40.6951,-74.7783,5812
Plouay,47.9147,-3.3353,5726
Arroyo de la Luz,39.484,-6.5846,5766
Serra de São Bento,-6.4169,-35.7039,5751
Kippenheim,48.2947,7.8214,5545
Riolo Terme,44.2833,11.7333,5681
Wittichenau,51.385,14.244,5715
Leopoldsdorf,48.1167,16.4,5078
Lake Mohegan,41.3165,-73.8475,5808
Orleans,41.7665,-69.9675,5808
Jilemnice,50.6089,15.5066,5417
Rocca di Neto,39.1883,17.0042,5681
Fischamend,48.1156,16.6128,5583
Cambria,40.4931,-78.7448,5807
Beardstown,39.9994,-90.4178,5807
Manasquan,40.1186,-74.045,5806
Sala Baganza,44.7167,10.2333,5622
Nagyhalász,48.1333,21.7583,5676
Woodstock,42.0557,-74.1653,5804
Liberato Salzano,-27.6,-53.0728,5780
Veselynove,47.3583,31.2397,5785
San Paolo di Civitate,41.7333,15.2667,5740
Walenstadt,47.1234,9.315,5679
Aschau im Chiemgau,47.7769,12.323,5731
Marianna,30.7943,-85.226,5803
Třešť,49.291,15.4821,5682
Moravský Krumlov,49.049,16.3117,5688
Schliengen,47.7556,7.5772,5651
Markfield,52.6878,-1.2775,5681
Pont-Évêque,45.5303,4.9111,5207
Britânia,-15.2408,-51.1608,5797
Séméac,43.2281,0.1067,5005
West Bountiful,40.8982,-111.9082,5800
Fellsmere,27.7241,-80.5975,5800
Mondorf-les-Bains,49.5069,6.2806,5404
Lyndon,44.545,-72.0076,5799
Wernberg,46.6231,13.9394,5587
Oščadnica,49.4375,18.8857,5701
Gorebridge,55.8436,-3.05,5777
Castuera,38.7231,-5.5444,5784
Svätý Jur,48.2519,17.2156,5655
Hrebinky,49.9564,30.1714,5749
Selkirk,55.55,-2.84,5784
Tomislavgrad,43.7135,17.2266,5760
Ban Bang Tabun,13.2638,99.9439,5431
Schrozberg,49.3444,9.9806,5741
Mount Zion,39.7794,-88.8834,5795
Piedmont,34.7074,-82.4651,5795
Casaleone,45.1667,11.2,5648
Fernando Prestes,-21.2644,-48.6853,5760
Türi,58.8094,25.4292,5257
Norwood,40.9933,-73.951,5793
China,27.3336,128.5736,5686
Riachos,39.4453,-8.5142,5420
Santa Bárbara,-16.5739,-49.6939,5751
Patterson,29.6909,-91.3096,5792
Dosríus,41.5942,2.4072,5652
Debesy,57.65,53.8167,5778
Villa Park,33.818,-117.8104,5790
Novaya Mayna,54.1472,49.7719,5778
Dobrovelychkivka,48.35,31.1667,5763
Tupper Lake,44.2431,-74.4747,5789
Sveio,59.5736,5.3633,5766
Belogradchik,43.6269,22.6833,5775
Severiano Melo,-5.7769,-37.9578,5752
San Giorgio Piacentino,44.95,9.7333,5673
Vadsø,70.0733,29.7497,5788
Lyubeshiv,51.7631,25.4992,5762
Mouy,49.3158,2.3194,5255
Rudná,50.0351,14.2344,5157
Highgrove,34.0106,-117.3098,5786
The Village of Indian Hill,39.1916,-84.3344,5786
Solidão,-7.6,-37.6519,5744
Sudzha,51.1907,35.2708,5759
Wangen bei Olten,47.3442,7.8694,5056
Turner,44.2671,-70.2429,5784
Markt Erlbach,49.4833,10.65,5690
Conley,33.6398,-84.3376,5783
Little Silver,40.3357,-74.0346,5782
Jahnsdorf,50.7456,12.8544,5568
Slobozia Mare,45.5667,28.1667,5676
Edna,28.9757,-96.6483,5780
Peoria Heights,40.7466,-89.57,5779
Dunboyne,53.4199,-6.4751,5713
Llerena,38.2333,-6.0167,5743
Cestica,46.37,16.12,5678
Montehermoso,40.0833,-6.3333,5718
Hilton,43.29,-77.7925,5777
Sewickley,40.2522,-79.731,5777
Eschede,52.7333,10.25,5747
Dyshne-Vedeno,42.9555,46.1248,5732
Meymeh,33.4461,51.1681,5733
Granite Shoals,30.5897,-98.3715,5774
Palmview,26.2303,-98.3791,5774
Fountainhead-Orchard Hills,39.6878,-77.7173,5774
La Guancha,28.3738,-16.6516,5540
Stavern,59,10.0333,5773
Calumbi,-7.9408,-38.15,5747
Eaton,40.5256,-104.713,5773
Cambria,43.1766,-78.8202,5773
Vetovo,43.7,26.2667,5707
Dömsöd,47.0833,19,5694
Gas City,40.4889,-85.5946,5772
Brownfields,30.5467,-91.1225,5772
San Hilario Sacalm,41.8786,2.5079,5703
Trivero,45.6667,8.1667,5582
Attalla,34.0049,-86.104,5771
Belding,43.0968,-85.2331,5771
Bannockburn,-38.05,144.1667,5283
Le Boulou,42.5239,2.83,5396
Crafton,40.4333,-80.0712,5770
Harris,40.7633,-77.7674,5770
Washingtonville,41.4296,-74.1578,5770
Suolahti,62.5639,25.8528,5747
Brush,40.2598,-103.6323,5769
Chiaravalle Centrale,38.6833,16.4,5536
Jaramatáia,-9.6589,-37.0019,5761
Patrocínio do Muriaé,-21.1528,-42.215,5715
Ajdir,35.193,-3.912,5314
Huelma,37.65,-3.45,5744
Wartenberg,48.405,11.9889,5461
Tamsweg,47.1167,13.8,5717
Dobšiná,48.8206,20.3675,5696
Piacatu,-21.5922,-50.5992,5739
Aït el Farsi,31.35,-5.3,5754
Trenton,40.0819,-93.603,5763
Fort Lee,37.2357,-77.3325,5763
Oak Point,33.1803,-96.9911,5762
West Modesto,37.618,-121.0343,5762
Kampong Rimba,4.9271,114.9059,5013
Torreblanca,40.2206,0.1953,5574
Dickson City,41.4684,-75.6358,5761
Medina de Pomar,42.9333,-3.4833,5734
Romont,46.7001,6.9181,5276
Coroados,-21.3519,-50.2814,5753
El Aargub,23.6111,-15.8583,5759
Vergèze,43.7433,4.22,5243
Oulad Zarrad,31.875,-7.4217,5606
Arafo,28.3404,-16.4173,5593
Viana do Alentejo,38.3342,-8.0014,5743
Arienzo,41.0273,14.4977,5374
Großschirma,50.9664,13.2781,5665
Takamori,32.8272,131.1219,5724
Våler,59.4725,10.9169,5736
Nègrepelisse,44.0753,1.5217,5642
Três Fronteiras,-20.235,-50.89,5719
Saint-Martin-de-Seignanx,43.5428,-1.3869,5632
Elena,42.9298,25.8787,5742
Ribadesella,43.4625,-5.0583,5688
Hilmar-Irwin,37.4045,-120.8504,5755
Violet,29.8962,-89.892,5755
Mendham,40.7828,-74.5943,5755
Lansdowne,29.83,78.68,5667
Szada,47.6333,19.3167,5428
Bodenwerder,51.9667,9.5167,5561
Brunnthal,48.0167,11.6833,5546
Davoli,38.65,16.4833,5531
Rabastens,43.8222,1.7253,5666
White Rock,35.8075,-106.2067,5751
São Domingos das Dores,-19.5269,-42.0108,5658
Flanders,40.8925,-72.6049,5750
Findlay,40.4782,-80.2811,5750
Fischbachau,47.7167,11.95,5675
Schattdorf,46.8494,8.6713,5418
Tiefenbronn,48.8242,8.8003,5385
Bagshot,51.3607,-0.6982,5592
Onagawa,38.4456,141.4444,5662
Hanstedt,53.2667,10.0167,5653
Sansom Park,32.8028,-97.4021,5748
Nocera Umbra,43.1167,12.7833,5711
North Manchester,41.0044,-85.775,5747
Asbury,42.5119,-90.7795,5747
Riedering,47.8333,12.2,5599
Bascharage,49.5667,5.9167,5460
Fort Wright,39.0462,-84.5362,5745
Marsannay-la-Côte,47.2706,4.9886,5330
Sâncraiu de Mureş,46.55,24.52,5385
Traben-Trarbach,49.9511,7.1167,5567
Melk,48.2269,15.3439,5529
Rancho Murieta,38.5085,-121.0716,5744
Niederorschel,51.3694,10.4267,5466
Hosszúpályi,47.4,21.75,5662
Tichla,21.61,-15,5743
Bergheim,47.8403,13.0222,5388
Pong,19.1494,100.2753,5719
Lee,42.302,-73.2341,5742
Petrolia,42.8833,-82.1417,5742
Alkhazurovo,43.0628,45.6511,5534
Ebbs,47.63,12.2147,5601
Elbridge,43.0535,-76.4389,5741
West Yarmouth,41.6496,-70.2487,5741
Ensuès-la-Redonne,43.3558,5.2042,5527
Aldeamayor de San Martín,41.5167,-4.6333,5634
Eglisau,47.5733,8.5261,5170
Lomnice nad Popelkou,50.5307,15.3735,5524
Alaró,39.7067,2.7908,5617
Warrenton,46.1685,-123.9302,5739
Coublevie,45.3556,5.6167,5026
São Nicolau,-28.1828,-55.2669,5727
Decazeville,44.5592,2.2556,5353
Sinton,28.0392,-97.5154,5738
New Gloucester,43.9641,-70.2959,5738
Pyrford,51.3146,-0.5064,5022
Geltendorf,48.1222,11.0278,5577
Kapustin Yar,48.5672,45.7778,5724
East Rockhill,40.4082,-75.2831,5737
Bannalec,47.9325,-3.6969,5663
Veredinha,-17.3989,-42.7358,5727
Fair Haven,40.3619,-74.0392,5736
Fabens,31.5136,-106.1521,5736
Erdmannhausen,48.9422,9.2956,5145
Wernberg-Köblitz,49.5333,12.15,5650
Pavia di Udine,46,13.3,5573
Lee Acres,36.7103,-108.0725,5735
Moulins-lès-Metz,49.1064,6.1089,5016
Zsámbék,47.5483,18.7186,5569
Dagmersellen,47.2131,7.9894,5503
Oleiros,39.9167,-7.9167,5721
Pomarance,43.2997,10.8736,5708
Naples Park,26.2633,-81.8094,5733
Luzerna,-27.1328,-51.4669,5684
Uncia,-18.4682,-66.5648,5709
Benton,32.6906,-93.74,5732
Blairstown,40.9813,-74.9984,5732
Roquemaure,44.0517,4.7783,5520
Zubří,49.466,18.0925,5535
Bötzingen,48.0769,7.7256,5320
Wasungen,50.6667,10.3667,5541
Diamante,39.6833,15.8167,5295
Tát,47.7407,18.6447,5280
Nord-Fron,61.5956,9.7481,5723
Fort Washington,40.1407,-75.1925,5728
Celanova,42.1519,-7.9575,5644
Ambazac,45.9578,1.4,5630
Crosspointe,38.7253,-77.2638,5727
Thayngen,47.7331,8.6997,5453
Sennwald,47.2439,9.4768,5592
Pato Bragado,-24.6258,-54.225,5684
Volney,43.3594,-76.3732,5726
Chalé,-20.0439,-41.6878,5699
Piding,47.7667,12.9167,5419
Gugark,40.8072,44.5381,5665
Longswamp,40.4907,-75.6601,5725
Ait Ban,30.07,-9.155,5668
Lőrinci,47.7378,19.6786,5557
Santa Ernestina,-21.4628,-48.3908,5681
Chitaraque,6.0283,-73.4469,5687
Southwest Middlesex,42.75,-81.7,5723
Montpon-Ménestérol,45.0092,0.1592,5602
Bol’shaya Kudara,50.2039,107.0492,5712
Guaimbê,-21.91,-49.8967,5696
Vítkov,49.7744,17.7495,5620
Oceanport,40.316,-74.0205,5722
Hjärup,55.6707,13.141,5591
Lammi,61.0792,25.0111,5685
South Haven,42.4011,-86.2677,5719
Paola,38.5784,-94.862,5719
Rumford,44.5347,-70.6154,5719
Velence,47.2418,18.6479,5552
Weßling,48.0781,11.2525,5476
Monroeville,31.5162,-87.3279,5718
Cividate al Piano,45.55,9.8167,5185
Gergebil,42.505,47.0658,5622
Zapata,26.9027,-99.2612,5717
San Andrés Huayápam,17.1,-96.6667,5336
Briec,48.1017,-4.0017,5633
Mezőcsát,47.8233,20.9028,5661
Genzano di Lucania,40.85,16.0333,5688
Vladimiro-Aleksandrovskoye,42.8903,133.0722,5708
Union,40.2477,-79.9843,5715
Grafton,39.3409,-80.0161,5714
Gabicce,43.9668,12.7563,5713
Rio Pinar,28.5271,-81.2628,5713
Tubo,17.2567,120.7256,5699
Passignano sul Trasimeno,43.1833,12.1333,5712
La Cadière-d’Azur,43.1958,5.7556,5563
Hopfgarten im Brixental,47.45,12.1667,5677
Grabow,53.2798,11.5531,5633
Trevignano Romano,42.15,12.25,5711
Ulysses,37.5774,-101.3549,5711
New Boston,42.9774,-71.686,5711
Ilava,48.9994,18.2361,5485
Primorsk,60.3667,28.6167,5682
Mengjiazhuang,38.4252,113.8824,5654
Ondres,43.5608,-1.4494,5356
Front of Yonge,44.5333,-75.8667,5710
Montepaone,38.7167,16.5,5390
Kunovice,49.045,17.4701,5516
Saratoga,43.0604,-73.6474,5709
Santa Rita do Itueto,-19.36,-41.38,5697
Sillingy,45.9458,6.0353,5348
Genlis,47.2408,5.2231,5272
Malta,-6.9039,-37.5219,5672
Claverack,42.2235,-73.6873,5708
Dripping Springs,30.1954,-98.094,5708
Vegreville,53.4928,-112.0522,5708
Saint-Laurent-de-Mure,45.6856,5.0447,5417
Wareham,50.686,-2.1099,5496
Grafton,41.2808,-82.0367,5707
Highland,41.7179,-73.9646,5707
Douglass Hills,38.2366,-85.5499,5707
Bystřice,49.6365,18.7204,5373
Lamspringe,51.9567,10.0081,5627
Jones,12.95,122.0833,5536
Spring Grove,42.4543,-88.2402,5706
Woods Creek,47.8821,-121.8982,5706
Casalserugo,45.3167,11.9167,5360
Gan,43.2286,-0.3875,5565
Reichshoffen,48.9344,7.6661,5399
Hirschau,49.5445,11.9464,5629
Prado del Rey,36.7833,-5.5667,5590
Laie,21.6443,-157.928,5704
Barguzin,53.6172,109.6347,5702
Cedro de São João,-10.2519,-36.8839,5633
Kembs,47.6889,7.5036,5376
Belle Fourche,44.6642,-103.8564,5702
Chickasaw,30.7714,-88.0793,5702
Nazareth,40.74,-75.3132,5702
Allendorf,51.0333,8.6833,5568
Pouzauges,46.7822,-0.8372,5549
Barabash,43.1917,131.4889,5691
Sontheim an der Brenz,48.5523,10.291,5508
Mugnano del Cardinale,40.9333,14.6333,5270
Turiys’k,51.0833,24.5333,5676
Elmwood,29.9555,-90.188,5698
Munderkingen,48.2353,9.6439,5292
Ylistaro,62.9403,22.5167,5685
Sainte-Brigitte-de-Laval,47,-71.2,5696
Saint-Pierre-lès-Nemours,48.2653,2.6797,5444
Konolfingen Dorf,46.8833,7.6167,5282
Großschönau,50.8964,14.6622,5465
Divilaca,17.3333,122.3,5687
Mezzocorona,46.2167,11.1167,5477
Shatrovo,56.5197,64.6319,5688
Penamacor,40.1667,-7.1667,5682
